_c0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,plot
7496,tt2301592,The Dance of Reality,La Danza de la Realidad,2013,\N,133,8623.0,True,"  The Dance of Reality is a 2013 film directed by Alejandro Jodorowsky. It tells the story of a young boy, Jaime, growing up in a small Chilean village in the 1930s. His father, Jaime Sr., is an authoritarian figure who is determined to make his son tough and independent. Jaime's mother, Sara, is a kind and gentle soul who encourages her son to embrace his own unique identity. As Jaime grows up, he experiences a series of surreal events that shape his understanding of reality and help him come to terms with his father's harshness. Through these experiences, he learns to accept himself and find his"
7500,tt2304771,Mandela: Long Walk to Freedom,,2013,\N,141,27471.0,True,"  The 2013 biopic Mandela: Long Walk to Freedom follows the life of Nelson Mandela, one of the most influential figures in modern history. The film begins with Mandela's childhood in a rural village in South Africa and follows his journey as he becomes a lawyer, joins the African National Congress, and is eventually arrested and sentenced to life in prison for his activism. After 27 years of imprisonment, Mandela is released and leads negotiations to end apartheid. He is elected president of South Africa in 1994 and works to create a more just society. The film chronicles his struggles against racism and injustice, as well as his successes in bringing about social change"
7501,tt2304915,The Green Prince,,2014,\N,101,2662.0,True,"  The Green Prince is a 2014 documentary about the unlikely alliance between Israeli secret service agent Gonen Ben Yitzhak and Palestinian informant Mosab Hassan Yousef. The film follows their story from the beginning of their relationship, when Mosab was recruited by Gonen to become an informant for the Shin Bet, to the present day.  The film chronicles Mosab's journey from being a member of Hamas to becoming an informant for the Israeli government. It also explores his inner struggle between his loyalty to his people and his desire to save lives. As he works with Gonen, they develop a deep bond of trust and friendship"
7512,tt2315226,The Great Passage,Fune wo amu,2013,\N,134,2504.0,True,"  The Great Passage is a 2013 Japanese drama film directed by Yuya Ishii. It follows the story of Mitsuya Majime, an introverted and bookish man who works in a dictionary editorial department. He is tasked with leading a team of editors to create the definitive dictionary for the Japanese language. Along the way, he meets a young woman named Kaguya, who helps him to open up and find joy in his work. As they work together, they form a strong bond and discover the beauty of language and literature. The film follows their journey as they strive to complete their ambitious project, while also learning more about"
7520,tt2321405,My Life as a Zucchini,Ma vie de Courgette,2016,\N,66,23789.0,True,"  My Life as a Zucchini is a 2016 French-Swiss stop-motion animated film directed by Claude Barras. The film follows the story of nine-year-old Icare, nicknamed Zucchini, who is sent to a foster home after his mother's death. At the home, he meets other children with similar stories and learns to trust and love again. He also meets Raymond, a police officer who takes an interest in him and helps him adjust to his new life. With Raymond's help, Zucchini begins to open up and make friends with the other children in the home. Together they embark on"
7523,tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,2015,\N,125,308859.0,False,"  Fifty Shades of Grey is a 2015 romantic drama film based on the novel of the same name by E.L. James. It follows the relationship between college student Anastasia Steele and wealthy businessman Christian Grey. After meeting at a hardware store, Anastasia is drawn to Christian's mysterious and alluring personality. Despite his initial reluctance, Christian begins to open up to her and they soon embark on a passionate affair. As their relationship progresses, Anastasia discovers more about Christian's dark past and his need for control in all aspects of his life. Despite their differences, they find themselves falling in love with each other as"
7527,tt2326574,The Identical,The Identical,2014,\N,107,2711.0,False,"  The Identical is a 2014 drama film about twin brothers separated at birth. The story follows Ryan Wade, one of the twins, who was adopted by a loving family and grew up to become a preacher. His brother, Drexel Hemsley, was adopted by a wealthy family and became a successful rock star. When Ryan discovers his true identity, he embarks on an emotional journey to find his long-lost brother and discover the truth about their past. Along the way, he meets his brother's manager and falls in love with her daughter. As Ryan struggles to reconcile his newfound identity with his faith, he must also"
7530,tt2328922,It Felt Like Love,It Felt Like Love,2013,\N,82,2620.0,False,"  Lila is a 14-year-old girl living in Brooklyn, New York. She is desperate to be noticed and accepted by her peers, especially the popular boys in her neighborhood. She begins to follow around Sammy, an older boy who she has a crush on. Lila begins to mimic his behavior and follows him around, even when he's with his girlfriend. She starts to lie about her age and pretend she's older than she really is in order to fit in with the older crowd. As Lila continues to pursue Sammy, she finds herself getting into dangerous situations that put her at risk of being hurt or taken advantage"
7534,tt2334733,Madame Bovary,Madame Bovary,2014,\N,118,8127.0,False,"  The 2014 film adaptation of Gustave Flaubert's classic novel Madame Bovary tells the story of Emma Bovary, a young woman living in 19th century France. She is married to Charles, a dull and unambitious doctor, and is bored with her life in the small provincial town. In an effort to escape her mundane existence, she begins to indulge in romantic fantasies and takes on a series of lovers. Her reckless behavior leads to financial ruin for her family and social ostracism from the community. As Emma's life spirals out of control, she must confront the consequences of her actions and ultimately make"
7538,tt2338151,PK,PK,2014,\N,153,,True,"  PK is a 2014 Indian comedy-drama film directed by Rajkumar Hirani. The story follows an alien who lands on Earth and is stranded without any knowledge of the local language or customs. He meets a television journalist, Bhairon Singh, who helps him understand the complexities of human life. PK befriends many people on his journey, including a young girl named Jaggu and an eccentric scientist, Chatur Ramalingam. As he learns more about the world around him, PK discovers that there are many secrets and lies that people have been hiding from him. He also discovers that religion has been used to manipulate people"
7543,tt2345613,Leprechaun: Origins,Leprechaun: Origins,2014,\N,90,5620.0,False,"  The Leprechaun: Origins tells the story of two young couples who travel to Ireland for a hiking trip. Little do they know, they are about to stumble upon an ancient evil that has been hidden away for centuries. When they discover a mysterious statue in the woods, they unwittingly unleash a powerful and evil Leprechaun. The creature is determined to reclaim his gold and will stop at nothing to get it back. The couples must now fight for their lives as the Leprechaun uses all of his magical powers to hunt them down. With time running out, they must find a way to defeat the creature before it"
7643,tt2433040,Beyond the Mask,Beyond the Mask,2015,\N,103,3350.0,False,"  Beyond the Mask is a 2015 action-adventure film set in the late 18th century. The story follows William Reynolds, a former mercenary and assassin who is on the run from his former employers. In order to escape them, he takes on the identity of a masked vigilante known as ""The Masked Man"". With the help of Charlotte Holloway, a young woman with whom he has fallen in love, William embarks on a mission to redeem himself and save his country from tyranny. Along the way, he must battle against his former employers and their powerful allies. As William struggles to stay one step ahead of his pursuers"
7672,tt2476214,Ayalum Njanum Thammil...,,2012,\N,160,2776.0,True,"  Ayalum Njanum Thammil is a 2012 Indian Malayalam-language drama film directed by Lal Jose and written by Ranjan Pramod. The film stars Prithviraj Sukumaran, Pratap Pothen, Samvrutha Sunil, and Remya Nambeesan in the lead roles.  The story revolves around Dr. Stephen Nedumpally (Prithviraj Sukumaran), a successful doctor who has been living in the United States for many years. He returns to his hometown in Kerala to take care of his ailing father (Pratap Pothen)."
7695,tt2524674,Wetlands,,2013,\N,109,11451.0,False,"  The Wetlands is a 2013 German drama film directed by David Wnendt. It follows the story of Helen, an 18-year-old girl who lives in Berlin with her parents. She is a rebellious teenager who loves to party and explore her sexuality. One night, she meets a young man named Robin and they quickly become close friends. As their relationship develops, Helen discovers that Robin has a dark secret: he is HIV positive. Despite this, Helen continues to explore her feelings for him and they eventually fall in love. The film follows their journey as they navigate the complexities of their relationship and the stigma surrounding HIV/"
7714,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,\N,119,606327.0,True,"  Birdman or (The Unexpected Virtue of Ignorance) is a 2014 black comedy-drama film directed by Alejandro G. Iñárritu. The film follows Riggan Thomson, a washed-up actor who once played an iconic superhero, as he struggles to mount a Broadway adaptation of a short story by Raymond Carver. With the pressure mounting from his cast and crew, Riggan must overcome his ego and family troubles to deliver the performance of a lifetime on opening night. Along the way, he is aided by his best friend and lawyer Jake, as well as his daughter Sam, who serves as"
7727,tt2581244,Life After Beth,,2014,\N,89,20841.0,False,"  Life After Beth is a 2014 dark comedy about a young man named Zach who is devastated when his girlfriend, Beth, suddenly dies. He finds solace in spending time with her family, but soon discovers that Beth has been resurrected as a zombie. Zach is initially overjoyed to have her back, but soon realizes that she is not the same person he once knew. As Beth's condition deteriorates and she becomes increasingly violent, Zach must find a way to protect those he loves while also trying to save the woman he loves. With the help of his best friend and Beth's father, Zach embarks on an adventure to find"
7740,tt2608224,The Butterfly's Dream,,2013,\N,138,21495.0,True,"  The Butterfly's Dream is a 2013 Turkish drama film directed by Yılmaz Erdoğan. The film follows two young poets, Rustem and Muharrem, who live in a small village in Turkey during the 1940s. Despite their poverty, the two friends dream of becoming famous poets and making a name for themselves. They write poems about love, life, and nature and share them with each other. As they grow older, they both fall in love with the same woman, Füsun. Despite their rivalry for her affections, they remain close friends. When World War II breaks out, Rustem is"
7762,tt2667960,Miss Julie,,2014,\N,129,5536.0,False,"  Miss Julie is a 2014 drama film directed by Liv Ullmann. It is set in Ireland in the late 1800s and follows the story of Miss Julie, a young woman of privilege who is caught between her aristocratic roots and her desire for freedom. She finds herself drawn to a servant, John, and the two embark on a passionate affair that leads to tragedy. As their relationship intensifies, Miss Julie must confront her own class prejudices and decide whether she can truly break free from her oppressive upbringing. The film explores themes of power, gender roles, and class struggle as it follows Miss Julie's journey of self-discovery"
7768,tt2679480,Sulemani Keeda,,2014,\N,89,2541.0,True,"  Sulemani Keeda is a 2014 Indian comedy film directed by Amit V Masurkar. The story follows two struggling writers, Dulal and Mainak, who are trying to make it big in the world of Bollywood. They come up with a script for a movie that they think will be a surefire hit. However, their dreams are dashed when they find out that their script has been stolen by an established producer. Desperate to get their script back, the two friends embark on a wild journey across Mumbai in search of the producer. Along the way, they encounter various characters and situations that test their friendship"
7797,tt2756032,The One I Love,The One I Love,2014,\N,91,38423.0,True,"  The One I Love is a 2014 romantic drama about a couple, Ethan and Sophie, who are struggling to save their marriage. After attending couples therapy, they are encouraged to take a weekend getaway to try and reconnect. Upon arriving at their destination, they discover that the house has two identical bedrooms. When they each enter their respective rooms, they find that the other person is in there as well. It turns out that the house has created alternate versions of themselves that are perfect reflections of what each of them wants in a partner. As Ethan and Sophie explore these alternate versions of themselves, they begin to realize how much they still love"
7815,tt2815072,Indigenous,,2014,\N,86,5320.0,False,"  The Indigenous is a 2014 drama film that follows the story of a young indigenous man, named Kukama, who lives in the Amazon rainforest. He is struggling to keep his traditional way of life alive in the face of encroaching modernity. Kukama's tribe is threatened by illegal logging and mining operations, and he must find a way to protect his people and their land.  Kukama sets out on a journey to find allies who can help him fight against the destruction of his home. Along the way, he meets other indigenous people who are also struggling to preserve their culture and traditions. He also encounters"
7816,tt2820008,The Perfect Husband,,2014,\N,85,4715.0,False,"  The Perfect Husband is a 2014 thriller about a woman named Lisa who is married to the perfect husband, Mark. They have been happily married for years and have two children. However, Lisa begins to suspect that Mark may not be as perfect as he seems. She discovers that he has been lying to her about his past and has been keeping secrets from her. As she digs deeper, she finds out that Mark may be involved in some shady business dealings and may even be a murderer. With the help of her best friend, Lisa sets out to uncover the truth about her husband and put an end to his lies once and for all"
7817,tt2820852,Furious 7,,2015,\N,137,377634.0,True,"  Furious 7 is the seventh installment of the Fast and Furious franchise. It follows Dominic Toretto and his crew as they are targeted by a mysterious assassin, Deckard Shaw, who is seeking revenge for his brother's death. The crew must find a way to stop Shaw before he can take out anyone else close to them. Along the way, they enlist the help of government agent Luke Hobbs and a hacker named Ramsey. With their combined skills, they must race against time to save their friends and family from Shaw's wrath. As they battle against him, they also face off against a dangerous terrorist organization that is determined to"
7821,tt2824852,Deadly Virtues: Love.Honour.Obey.,,2014,\N,87,1429.0,False,"  The film Deadly Virtues: Love.Honour.Obey. follows the story of a young couple, Mark and Sarah, who are deeply in love and living together in a small town. One night, Mark is brutally attacked by a group of thugs and left for dead. Sarah is determined to find out who did this to her beloved and sets out on a mission to seek revenge. Along the way, she discovers that the attack was part of a larger conspiracy involving powerful people in the town. With the help of her friends, Sarah must confront these powerful forces and bring justice to those responsible for Mark's attack. As she"
7825,tt2836252,Fiston,,\N,2014,88,1318.0,False,"  Fiston is a heartwarming and inspiring story about a young man from a small African village who dreams of becoming a professional soccer player. Despite the odds stacked against him, Fiston never gives up on his dream and works hard to make it come true. He faces many obstacles along the way, including poverty, racism, and lack of resources. But with the help of his family and friends, Fiston perseveres and eventually earns a spot on a professional team. Along the way, he learns valuable lessons about friendship, determination, and resilience. The film follows Fiston's journey as he strives to reach his goals and"
7842,tt2883512,Chéf,Chef,2014,\N,114,207883.0,True,"  The Chéf is a 2014 French comedy-drama film directed by Daniel Cohen. It follows the story of Jacky, a talented but struggling chef who dreams of opening his own restaurant. After being fired from his job, Jacky takes a job as a private chef for an affluent family in Paris. Despite the challenges of working with demanding clients and learning to cook in a new style, Jacky finds himself inspired by the family's matriarch, Madame Mallory. With her help and guidance, Jacky begins to develop his own unique style of cooking and eventually opens his own restaurant. Along the way, he learns"
7851,tt2900822,Torment,,2013,\N,82,2846.0,False,"  The Torment is a 2013 horror film about a young couple, Tom and Sarah, who move into an old house in the countryside. They soon discover that the house is haunted by a malevolent spirit known as the Tormentor. The Tormentor begins to torment them with visions of their past and present, as well as terrifying nightmares. As they try to escape the Tormentor's grasp, they must confront their own inner demons and fears in order to survive. Along the way, they uncover secrets about the house and its past inhabitants that could help them defeat the Tormentor once and for all. With time running out, Tom and Sarah"
7859,tt2914892,The Seventh Dwarf,,2014,\N,87,,False,"  The Seventh Dwarf is a 2014 animated musical comedy film about the adventures of seven dwarfs. The dwarfs are sent on a quest by the Fairy Godmother to save the princess from the evil witch, Dellamorta. Along the way, they must battle giant spiders, outwit a greedy dragon, and overcome many other obstacles. The dwarfs must also learn to work together as a team in order to succeed in their mission. Along the way, they make new friends and discover their own unique talents. In the end, they must use all of their skills and courage to defeat Dellamorta and save the princess."
7863,tt2922382,Neram,Neram,\N,2013,117,4771.0,True,"  Neram is a 2013 Indian Tamil-language romantic comedy thriller film written, directed and edited by Alphonse Puthren in his directorial debut. The film stars Nivin Pauly, Nazriya Nazim, Bobby Simha and Simhaa in the lead roles.  The story follows Mathew (Nivin Pauly) and Jeena (Nazriya Nazim), two young lovers who are struggling to make ends meet. Mathew is a jobless graduate who is desperately trying to find a job while Jeena works as a receptionist at a hotel. When Mathew's friend Raj"
7872,tt2935390,The Snare,,2017,\N,90,4409.0,False,"  The Snare is a 2017 horror film about three friends who go on a weekend getaway to a remote cabin in the woods. Little do they know, they are being watched by an unseen force. As the weekend progresses, strange and terrifying events begin to occur. The friends soon realize that they are being hunted by an ancient evil that has been waiting for them. As the terror intensifies, they must find a way to escape before it's too late. With time running out, the friends must use their wits and courage to survive the night and escape The Snare."
7883,tt2953050,Éncántớ,Encanto,2021,\N,102,11863.0,True,"  The Éncántớ is a 2021 fantasy adventure film about a young girl named Lola who discovers a magical world hidden beneath her small town. After stumbling upon an ancient book, she finds herself transported to the realm of Éncántớ, where she meets a host of strange and wonderful creatures. With the help of her newfound friends, Lola embarks on an epic quest to save the kingdom from an evil force that threatens to destroy it. Along the way, she learns valuable lessons about friendship, courage, and self-discovery. As she battles monsters and solves puzzles, Lola discovers"
7891,tt2976176,Lakshmi,Lakshmi,2014,\N,115,1578.0,True,"  Lakshmi is a 2014 Indian drama film directed by Nagesh Kukunoor. The film follows the story of Lakshmi, a young girl who is sold into prostitution by her destitute family. Despite her difficult circumstances, Lakshmi remains determined to escape her fate and fight for her freedom. With the help of an NGO worker, she embarks on a journey to reclaim her life and dignity. Along the way, she meets other women in similar situations and learns to stand up for herself and others. Through her courage and resilience, Lakshmi finds the strength to break free from her captors and reclaim her life"
7900,tt2997766,De nieuwe wildernis,De nieuwe wildernis,2013,\N,97,1453.0,True,"  De Nieuwe Wildernis is a 2013 Dutch documentary film that follows the lives of animals living in the Oostvaardersplassen nature reserve in the Netherlands. The film focuses on the unique relationship between humans and nature, as well as the struggle to maintain balance between them. The documentary follows a variety of animals, including deer, foxes, beavers, and birds, as they go about their daily lives in the reserve. It also examines how human intervention has impacted their environment and how they have adapted to survive. The film also looks at how humans have tried to manage the reserve and its inhabitants over time"
7919,tt3038142,Inner Demons,Inner Demons,2014,\N,85,2398.0,False,"  Inner Demons follows the story of 16-year-old Carson Morris, a troubled teen struggling with addiction. After a failed intervention, Carson's parents send her to an inpatient rehab facility. While there, she meets other teens who are also battling their own inner demons. As Carson begins to open up and share her story, she discovers that her addiction is only a symptom of something much deeper and darker. With the help of her peers and the guidance of a compassionate therapist, Carson embarks on a journey of self-discovery and healing. Along the way, she must confront her inner demons and learn to accept herself for"
7925,tt3042408,Who Am I,Who Am I - Kein System ist sicher,\N,2014,102,54131.0,True,"  Who Am I from \N is a thrilling mystery-drama about a young man named David who wakes up one day with no memory of his past. He soon discovers that he is being pursued by mysterious forces and must find out who he is and why they are after him. With the help of his friends, David embarks on a journey to uncover the truth about his identity. Along the way, he discovers secrets about his past that will change his life forever. As David gets closer to the truth, he finds himself in increasingly dangerous situations as he races against time to save himself and those around him. With twists and turns"
7926,tt3042926,Atharintiki Daaredi,Atharintiki Daaredi,2013,\N,170,8895.0,True,"  Atharintiki Daaredi is a 2013 Telugu-language drama film directed by Trivikram Srinivas. The film stars Pawan Kalyan, Samantha Ruth Prabhu, and Pranitha Subhash in the lead roles. The story revolves around the life of a young man named Gautham (Pawan Kalyan) who is sent to his grandfather's (Boman Irani) house to bring back his estranged daughter Sunanda (Samantha). Gautham meets Sunanda and tries to convince her to come back home but she refuses. He then decides to use his"
7928,tt3044882,Nasha,,2013,\N,122,1266.0,False,"  Nasha is a 2013 Indian coming-of-age film directed by Amit Saxena. The story follows an 18-year-old boy, Shivam, who falls in love with an older woman, Nasha. Despite the age difference, the two develop a strong bond and Shivam is willing to do anything to be with her. However, his infatuation leads him down a dangerous path of drugs and alcohol. As his addiction grows, he finds himself in increasingly dangerous situations and must make difficult decisions to protect himself and those he loves. Meanwhile, Nasha struggles with her own inner demons as she tries to help Shiv"
7930,tt3059638,Coming out,,2013,\N,91,1505.0,False,"  The Coming Out is a 2013 drama about a young man named David who is struggling to come to terms with his sexuality. After years of hiding his true identity, David finally decides to come out to his family and friends. He faces a difficult journey as he navigates the reactions of those closest to him, from his conservative father to his best friend. Along the way, he finds support from unexpected sources and learns that it's okay to be who he is. As David's courage grows, so does his confidence in himself and in the world around him. In the end, he discovers that coming out can be a liberating experience that"
7938,tt3078242,Miss Violence,,2013,\N,98,8113.0,True,"  Miss Violence is a 2013 Greek drama film directed by Alexandros Avranas. The film follows the story of an 11-year-old girl, Angeliki, who suddenly and inexplicably jumps off the balcony of her family's apartment on her birthday. Her family, including her father, mother, grandmother and uncle, are left to grapple with the tragedy and its aftermath. As the investigation into Angeliki's death progresses, dark secrets about her family begin to emerge. It is revealed that Angeliki was subjected to physical and psychological abuse by her father and uncle. The film follows the family as they struggle to come to terms with"
7944,tt3093286,The American Side,The American Side,2016,\N,90,3844.0,False,"  The American Side is a 2016 mystery thriller set in Buffalo, New York. The story follows a down-on-his-luck private investigator, Charlie Paczynski, as he investigates the mysterious death of a renowned physicist. His investigation leads him to uncover a conspiracy involving an old invention that could revolutionize the world. Along the way, he meets an enigmatic woman who may be connected to the case and discovers secrets from his own past. As Charlie digs deeper into the case, he finds himself in danger as powerful forces try to stop him from uncovering the truth. With time running out and his life on the line, Charlie must"
7945,tt3093522,Cymbeline,,2014,\N,98,3893.0,False,"  The 2014 film adaptation of Cymbeline follows the story of a young woman named Imogen, who is in love with a man named Posthumus. When her father, King Cymbeline, forbids their marriage, Posthumus is banished from the kingdom. In his absence, Imogen's wicked stepmother plots to have her marry her own son instead. Meanwhile, a war brews between the Romans and the Britons. When Imogen discovers that Posthumus is in danger, she disguises herself as a boy and sets out on a daring mission to save him. Along the way she meets an outlaw band of warriors"
7946,tt3094252,Echoes of War,Echoes of War,2015,\N,100,1736.0,False,"  Echoes of War is a 2015 war drama set during the American Civil War. It follows the story of two brothers, John and James, who are forced to fight on opposite sides of the conflict. As they battle for their respective causes, they must also grapple with their own inner turmoil and conflicting loyalties. The film follows their journey as they struggle to reconcile their differences and come to terms with the consequences of war. Along the way, they encounter a variety of characters who help them understand the complexities of war and its aftermath. Ultimately, John and James must decide whether to continue fighting or find a way to make peace with"
7952,tt3104304,Ice Soldiers,,2013,\N,95,2599.0,False,"  The Ice Soldiers is a 2013 action-thriller set in the Canadian Arctic. The story follows a group of scientists who are sent to investigate an abandoned military base in the Arctic. Upon their arrival, they discover that the base is not as abandoned as they thought and that it is home to a group of genetically modified soldiers known as the Ice Soldiers. The scientists soon find themselves in a fight for their lives as they battle against the Ice Soldiers and their leader, Colonel Krieger. As the scientists try to escape, they uncover secrets about the Ice Soldiers and their mission that could have devastating consequences for humanity. With time running"
7963,tt3125220,Little Accidents,,\N,2014,105,3624.0,False,"  Little Accidents is a drama set in a small coal mining town in West Virginia. It follows the story of Amos Jenkins, a young miner who is the sole survivor of a mining accident that killed his father and several other miners. As the town struggles to come to terms with the tragedy, Amos finds himself at the center of a complex web of secrets and lies. He must confront his own guilt and shame as he attempts to uncover the truth behind the accident. Meanwhile, his mother Sarah desperately tries to keep her family together as she deals with her own grief and guilt. As Amos digs deeper into the mystery, he discovers that there"
7965,tt3128900,Miss Meadows,Miss Meadows,2014,\N,88,8240.0,False,"  Miss Meadows is a 2014 drama/comedy film starring Katie Holmes as the titular character. Miss Meadows is a prim and proper elementary school teacher who has a secret life as an vigilante. She uses her gun to punish those who she believes have done wrong, while still maintaining her sweet and innocent demeanor. When a new sheriff arrives in town, he begins to investigate Miss Meadows' mysterious activities. As the investigation progresses, Miss Meadows must decide whether to continue her vigilante justice or face the consequences of her actions. Meanwhile, she must also deal with the growing attraction between herself and the sheriff. In the end, Miss Meadows must choose"
7968,tt3134058,Tim Maia,,2014,\N,140,2246.0,True,"  Tim Maia is a 2014 biographical drama about the life of Brazilian singer-songwriter Tim Maia. The film follows Tim's life from his childhood in Rio de Janeiro to his rise to fame as one of Brazil's most beloved musicians. It chronicles his struggles with addiction, his search for spiritual enlightenment, and his fight against the oppressive military dictatorship that ruled Brazil during much of his career. Along the way, we see Tim's relationships with family, friends, and lovers, as well as his musical collaborations with some of Brazil's greatest artists. Through it all, Tim remains true to himself and never stops striving for greatness"
7991,tt3178174,Giovanni's Island,,\N,2014,102,1957.0,True,"  Giovanni's Island is a 2014 Japanese animated drama film directed by Mizuho Nishikubo. The film follows the story of two brothers, Giovanni and Campanella, who live on the small island of Shikotan in the Kuril Islands. After World War II, their island is occupied by Soviet forces and they are separated from their parents. The brothers must learn to survive in a strange new world while also trying to reunite with their family. Along the way, they make friends with other children on the island and discover a secret that could help them find their parents. Through their journey, they learn"
8008,tt3203616,The Cobbler,,2014,\N,99,54757.0,False,"  Max Simkin is a fourth-generation cobbler living in New York City. He runs a small shoe repair shop that has been in his family for generations. One day, he discovers an old sewing machine in the basement of his shop. When he uses it to repair a pair of shoes, he finds that it has magical powers and can transform him into the person whose shoes he repairs. Max uses this newfound power to help people in his neighborhood, while also learning more about himself and his family's past. Along the way, he discovers a secret that could change his life forever. With the help of his newfound friends,"
8015,tt3220192,The Master Plan,,2015,\N,91,2437.0,False,"  The Master Plan is a 2015 crime drama about a group of criminals who plan to rob a bank. Led by the charismatic and ambitious leader, John, the group consists of four other members: an ex-convict, a former soldier, a computer hacker, and an explosives expert. After months of meticulous planning and preparation, the team is ready to execute their master plan. On the day of the heist, they successfully break into the bank and make off with millions in cash. However, their success is short-lived as they soon find themselves pursued by both police and rival gangs. With time running out and tensions rising among"
8059,tt3317874,Chárlié's Fárm,,\N,2014,93,3471.0,False,"  Charlie's Farm is a horror movie about four friends who decide to take a weekend trip to an abandoned farm in the Australian Outback. The group soon discovers that the farm is home to a family of murderous psychopaths, led by the sadistic Charlie. As they explore the farm, they are hunted by Charlie and his family, who will stop at nothing to protect their secrets. The group must fight for their lives as they try to escape from the farm alive. Along the way, they uncover dark secrets about Charlie and his family that will change their lives forever. With time running out, the group must find a way to survive"
8062,tt3322940,Annabelle,Annabelle,2014,\N,99,152059.0,False,"  Annabelle is a 2014 horror film about a couple, John and Mia, who are expecting their first child. After moving into a new home, they find an old doll in the closet that they name Annabelle. Little do they know that the doll is possessed by a demonic spirit. As strange events start to occur in their home, they soon realize that the doll is not just an ordinary toy. With the help of a priest, they must battle the evil forces that have been unleashed by Annabelle and protect their unborn child from harm. As the tension builds and danger lurks around every corner, John and Mia"
8072,tt3350890,Starve,,2014,\N,98,1199.0,False,"  Starve is a 2014 horror film about a group of friends who are stranded in an abandoned warehouse. They soon discover that the warehouse is haunted by a mysterious entity that feeds on fear. As the group struggles to survive, they must confront their own inner demons and face the terror that lurks in the shadows. The group soon realizes that they must work together to escape the warehouse alive. With each passing minute, their chances of survival become slimmer as they are stalked by an unseen force. As tensions rise and secrets are revealed, the group must find a way to survive before it's too late. Will they make it out"
8074,tt3365778,Breathe,,2014,\N,91,7211.0,True,"  The Breathe is a 2014 drama film directed by Mélanie Laurent. It follows the story of a young woman, Sarah, who is struggling to cope with the death of her father. She finds solace in her new job as a yoga instructor, but soon discovers that her father's death was not an accident. With the help of her best friend, she embarks on a journey to uncover the truth and find closure. Along the way, she meets a mysterious man who helps her to understand the power of breath and meditation. Through their conversations and experiences together, Sarah learns to accept her grief and move forward with her life"
8076,tt3374816,Wild in Blue,,2015,\N,82,3789.0,False,"  Wild in Blue is a 2015 drama film directed by Matthew Berkowitz. It follows the story of a young woman named Emily, who is struggling to find her place in the world. After a traumatic event, she decides to take a road trip across America in search of something new. Along the way, she meets a variety of people who help her discover her true identity and purpose. Emily's journey takes her through small towns and big cities, where she experiences love, loss, and ultimately redemption. As she learns more about herself and the world around her, Emily discovers that life is full of surprises and that sometimes you have to take"
8097,tt3405714,Mythica: A Quest for Heroes,Mythica: A Quest for Heroes,2014,\N,92,,False,"  Mythica: A Quest for Heroes is a 2014 fantasy adventure film directed by Anne K. Black. The story follows Marek, a young wizard-in-training who is determined to save her people from the evil sorcerer Szorlok. With the help of her friends, Thane and Dagen, Marek embarks on an epic quest to find the five magical artifacts that will help her defeat Szorlok and restore peace to her kingdom. Along the way, they must battle dragons, trolls, and other monsters while also dealing with their own personal issues. As they journey through treacherous lands and face off against powerful"
8100,tt3411432,All Creatures Big And Small,,\N,2015,87,,False,"  All Creatures Big and Small is a heartwarming family adventure about a young boy named Shaun and his mischievous sheep, Timmy. When a huge storm hits their small town, Shaun and Timmy are forced to flee their home. Along the way, they meet a variety of animals, both big and small, who help them on their journey. With the help of these new friends, Shaun and Timmy must brave the elements and find their way back home. Along the way they learn valuable lessons about friendship, courage, and loyalty. With its stunning visuals and captivating story, All Creatures Big and Small is an unforgettable journey"
8101,tt3413018,Tamako Love Story,,2014,\N,83,2105.0,True,"  Tamako Love Story is a 2014 Japanese animated romantic comedy film. It follows the story of Tamako Kitashirakawa, a high school girl who lives in a shopping district and is the daughter of a mochi shop owner. She has been friends with Mochizo since childhood, and they have grown up together in the same shopping district. One day, Tamako meets a talking bird named Dera Mochimazzi who claims to be from a distant land searching for something important. As Tamako helps Dera on his quest, she begins to realize her own feelings for Mochizo and must decide if"
8121,tt3465916,Stations of the Cross,,2014,\N,110,4339.0,True,"  The Stations of the Cross is a 2014 German drama film directed by Dietrich Brüggemann. It follows 14-year-old Maria, a devout Catholic girl living in modern Germany. She is determined to prove her faith by reenacting the Stations of the Cross, a ritual that involves walking the path Jesus took to his crucifixion. Along the way, she encounters various people who challenge her beliefs and force her to confront difficult questions about faith and morality. As she progresses through each station, Maria's journey becomes increasingly difficult and emotionally draining. In the end, she must decide whether or not her faith is"
8149,tt3501590,Ithaca,,2015,\N,96,2731.0,False,"  The movie Ithaca is a 2015 drama set in the small town of Ithaca, California. It follows the story of Homer Macauley, a 14-year-old paperboy who dreams of becoming a pilot. When his older brother enlists in World War II, Homer takes over his paper route and discovers the joys and sorrows of growing up. Along the way, he meets a variety of characters who help him to understand the world around him and to find his place in it. As he struggles with his own personal issues, Homer must also come to terms with the war that is raging around him."
